RUNID,RESPNUM,CCGID,LATECODE,DESTMARK,DESTGEO,TERM,STRATA,ATYPE,AIRLINE,DEST,GATE,INTDATE,Q1,Q1A,Q1MIL,DEPTIME,PASSTIME,PASSMIN,Q2_1,Q3_1,Q4A,Q4B,Q4C,Q5,Q6,Q7,SAQ,Q8A,Q8B,Q8C,Q8D,Q8E,Q8F,Q8G,Q8H,Q8I,Q8J,Q8K,Q8L,Q8M,Q8N,Q10A,Q10B,Q10C,Q10D,Q10E,Q10F,Q11,Q12,Q13,Q13A1,Q13A2,Q13A3,Q14,Q15A,Q15B,Q16,Q17,Q18STATE,Q18ZIP,Q18COUNTRY,HOME,Q19,Q20,Q21,MAIL,LANG
764,815,951,1,2,3,3,2,1,11,CLEVELAND,88,12,101500,1,10:15,12:20,02:05,125,2,2,1,2,1,1,2,1,2,3,3,3,3,3,4,0,0,6,6,6,6,6,4,4,6,6,6,5,4,5,2,,,,,5,4,3,2,3,OH,44039,US,11,5,2,3,1,1
764,816,952,1,2,3,3,2,1,11,CLEVELAND,88,12,103000,1,10:30,12:20,01:50,110,2,8,1,2,2,2,2,1,2,5,6,6,5,5,5,4,4,5,6,6,6,6,5,5,6,6,6,6,5,5,2,,,,,12,5,5,2,3,OH,44212,US,11,5,2,2,1,1
764,817,953,1,2,3,3,2,1,11,CLEVELAND,88,12,93000,1,9:30,12:20,02:50,170,2,3,2,2,2,2,2,1,2,4,6,6,4,6,5,6,6,6,6,6,6,6,4,5,6,6,6,6,4,5,2,,,,,11,5,6,2,4,OH,44236,US,11,6,1,4,1,1
764,818,954,1,2,3,3,2,1,11,CLEVELAND,88,12,90000,1,9:00,12:20,03:20,200,6,2,1,1,1,2,1,3,2,6,2,2,0,4,4,6,6,3,3,6,6,6,2,4,2,6,6,2,3,3,2,,,,,2,4,0,2,1,CA,94547,US,5,5,2,2,1,1
764,819,955,1,2,3,3,2,1,11,CLEVELAND,88,12,100000,1,10:00,12:20,02:20,140,3,2,1,1,2,2,2,3,2,5,4,3,3,2,2,2,2,3,2,6,6,6,3,3,3,3,3,3,3,3,2,,,,,7,3,3,2,1,CA,95131,US,4,3,2,2,1,1
764,820,956,1,2,3,3,2,1,11,CLEVELAND,88,12,93500,1,9:35,12:20,02:45,165,2,3,2,2,1,1,1,1,2,3,4,3,5,5,4,6,6,6,6,6,6,6,4,4,6,6,6,6,5,5,2,,,,,11,5,6,2,4,OH,44870,US,11,5,2,1,1,1
764,821,957,1,2,3,3,2,1,11,CLEVELAND,88,12,100000,1,10:00,12:20,02:20,140,2,2,1,0,1,2,2,1,2,4,4,3,4,5,4,4,4,4,0,0,0,0,4,4,0,0,0,4,4,3,2,,,,,5,6,6,2,3,OH,44139,US,11,6,2,2,1,1
764,822,958,1,2,3,3,2,1,11,CLEVELAND,88,12,101500,1,10:15,12:20,02:05,125,5,7,1,2,1,2,2,3,2,6,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4,4,4,4,0,2,,,,,6,4,4,1,3,OH,44106,US,11,5,1,3,1,1
764,823,959,1,2,3,3,2,1,11,CLEVELAND,88,12,103000,1,10:30,12:20,01:50,110,6,2,1,2,2,2,2,1,2,4,3,3,5,5,5,5,5,5,5,5,5,5,4,3,6,4,4,3,3,5,2,,,,,8,4,4,2,3,OH,44080,US,11,6,2,2,1,1
764,824,960,1,2,3,3,2,1,11,CLEVELAND,88,12,93000,1,9:30,12:20,02:50,170,3,3,0,1,1,2,2,1,2,3,5,2,3,4,4,6,6,6,6,6,6,6,3,4,6,6,6,5,5,5,2,,,,,11,5,6,2,4,ID,83716,US,10,6,2,2,1,1
765,2321,1971,3,2,1,1,1,2,15,HONOLULU,46,12,50000,1,5:00,9:00,04:00,240,2,5,1,2,2,2,2,2,1,6,4,4,4,2,6,6,6,6,6,6,6,6,4,5,6,6,6,5,5,4,2,,,,,3,4,4,2,3,,,,99,3,1,0,1,1
765,2322,1972,3,2,1,1,1,2,15,HONOLULU,46,12,61500,1,6:15,9:00,02:45,165,2,2,1,2,2,2,2,4,1,4,1,2,3,3,4,4,4,4,4,3,4,5,5,5,4,4,4,3,2,4,1,3,12,,,2,1,1,2,1,CA,94806,US,5,7,2,1,1,1
765,2323,1973,3,2,1,1,1,2,15,HONOLULU,46,12,60000,1,6:00,9:00,03:00,180,2,2,1,2,2,2,2,3,1,6,6,6,4,4,1,6,6,6,6,6,6,6,3,5,4,6,6,5,5,5,1,0,,,,5,5,3,2,1,CA,94131,US,1,7,1,1,1,1
765,2324,1974,3,2,1,1,1,2,15,HONOLULU,46,12,70000,1,7:00,9:00,02:00,120,2,2,2,2,2,2,2,3,1,5,4,4,5,5,5,6,6,6,6,6,6,6,5,5,4,5,6,5,5,5,2,,,,,6,3,4,1,1,CA,94080,US,2,6,2,2,1,1
765,2325,1975,3,2,1,1,1,2,15,HONOLULU,46,12,70000,1,7:00,9:00,02:00,120,2,2,1,1,1,2,2,1,1,5,5,5,5,5,5,6,6,6,6,6,6,6,5,5,6,6,6,6,5,5,2,,,,,6,5,1,0,3,HI,96816,US,10,5,1,2,1,1
765,2326,1976,3,2,1,1,1,2,15,HONOLULU,46,12,65000,1,6:50,9:00,02:10,130,4,2,1,2,2,2,2,3,1,4,6,6,4,5,5,6,6,6,6,6,6,6,5,5,6,6,6,6,5,5,2,,,,,6,5,3,1,1,CA,94116,US,1,2,2,0,1,1
765,2327,1977,3,2,1,1,1,2,15,HONOLULU,46,12,65000,1,6:50,9:00,02:10,130,2,2,2,2,1,2,2,1,1,6,6,6,4,6,4,6,6,6,6,6,6,6,4,5,6,6,6,6,5,5,2,,,,,31,5,5,2,2,CA,95682,US,10,5,2,4,1,1
765,2328,1978,3,2,1,1,1,2,15,HONOLULU,46,12,60000,1,6:00,9:00,03:00,180,2,2,1,2,1,2,2,2,1,5,4,5,5,5,4,6,6,6,6,6,6,6,4,4,6,6,6,6,5,4,2,,,,,1,5,5,1,1,CA,94551,US,3,5,1,3,1,1
765,2329,1979,3,2,1,1,1,2,15,HONOLULU,46,12,54500,1,5:45,9:00,03:15,195,6,2,1,1,1,2,2,3,1,4,4,4,4,4,4,6,6,4,4,6,4,6,4,4,4,6,0,3,4,4,2,,,,,6,5,3,2,1,CA,94025,US,2,6,2,1,1,1
765,2330,1980,3,2,1,1,1,2,15,HONOLULU,46,12,55000,1,5:50,9:00,03:10,190,2,2,1,1,1,2,2,2,1,5,5,5,5,4,4,4,4,5,5,5,5,6,5,5,5,5,5,5,5,5,2,,,,,24,5,5,2,2,CA,93940,US,10,7,1,2,1,1
765,2331,1981,3,2,1,1,1,2,15,HONOLULU,46,12,51500,1,5:15,9:00,03:45,225,3,2,1,1,1,2,1,4,1,6,4,4,5,5,5,0,0,6,6,6,6,6,4,5,6,6,6,4,5,5,2,,,,,6,4,4,2,3,TX,95093,US,11,4,1,2,1,1
765,2332,1982,3,2,1,1,1,2,15,HONOLULU,46,12,60500,1,6:05,9:00,02:55,175,3,2,1,2,2,2,1,3,1,4,4,5,5,3,3,6,2,4,4,6,4,6,4,5,3,6,6,4,5,5,2,,,,,6,5,5,1,1,CA,94124,US,1,0,0,0,1,1
765,2333,1983,3,2,1,1,1,2,15,HONOLULU,46,12,60000,1,6:00,9:00,03:00,180,2,2,1,2,2,2,2,4,1,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,4,1,4,4,5,8,12,3,3,2,3,,,SINGAPORE,16,2,2,1,1,1
765,2334,1984,3,2,1,1,1,2,15,HONOLULU,46,12,61000,1,6:10,9:00,02:50,170,2,6,1,1,1,2,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,6,6,4,4,4,2,,,,,1,4,2,2,1,CA,94044,US,2,5,0,4,1,1
765,2335,1985,3,2,1,1,1,2,15,HONOLULU,46,12,64500,1,6:45,9:00,02:15,135,2,6,2,2,2,2,2,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,0,,,,,6,5,5,2,1,CA,,US,90,6,2,0,1,1
765,2336,1986,3,2,1,1,1,2,15,HONOLULU,46,12,81500,1,8:15,9:00,00:45,45,2,3,2,3,3,2,2,1,2,3,4,4,5,5,4,6,6,6,6,6,6,6,4,4,6,6,6,6,3,4,2,,,,,11,5,6,2,4,AB,,CANADA,13,4,1,4,1,1
765,2337,1987,3,2,1,1,1,2,15,HONOLULU,46,12,53000,1,5:30,9:00,03:30,210,2,7,1,2,1,1,2,1,2,4,4,4,4,4,4,4,4,6,6,6,6,6,4,3,6,6,6,4,3,4,2,,,,,5,5,4,2,3,HI,96720,US,10,7,1,1,1,1
765,2338,1988,3,2,1,1,1,2,15,HONOLULU,46,12,70000,1,7:00,9:00,02:00,120,4,8,1,1,1,2,2,3,2,5,3,3,4,3,3,3,3,0,0,0,0,0,4,4,4,4,4,4,4,4,2,,,,,5,5,1,2,1,CA,94109,US,1,2,1,1,1,1
765,2339,1989,3,2,1,1,1,2,15,HONOLULU,46,12,N,1,N,9:00,N,N,8,2,1,0,0,1,1,0,2,6,6,6,4,6,6,6,6,6,6,6,6,6,3,5,6,6,6,6,5,5,0,,,,,5,6,2,2,3,,,CHINA,16,7,1,1,1,4
766,2636,2027,1,4,1,1,1,2,14,DENVER,43,12,81500,1,8:15,10:40,02:25,145,1,2,1,2,2,2,2,3,1,3,3,3,4,4,4,6,6,6,6,6,6,6,3,5,6,6,6,6,4,3,2,,,,,12,0,0,0,1,CA,94134,US,1,5,1,2,1,1
766,2637,2028,1,4,1,1,1,2,14,DENVER,43,12,80000,1,8:00,10:40,02:40,160,1,7,1,2,2,2,2,3,1,4,5,4,3,3,4,3,4,3,3,4,4,4,4,5,6,5,5,4,3,4,1,4,4,,,6,5,4,2,1,CA,95401,US,7,6,1,3,1,1
766,2638,2029,1,4,1,1,1,2,14,DENVER,43,12,84000,1,8:40,10:40,02:00,120,2,9,1,2,2,2,2,1,1,4,6,6,3,4,3,6,6,6,6,4,6,2,3,2,6,4,3,6,2,3,2,,,,,1,3,2,1,3,CO,,US,10,3,1,0,1,1
766,2639,2030,1,4,1,1,1,2,14,DENVER,43,12,74000,1,7:40,10:40,03:00,180,1,9,1,2,2,2,2,6,1,3,2,2,3,3,3,6,6,4,3,2,6,3,2,2,6,4,3,2,2,3,1,3,,,,7,3,1,1,3,CO,80108,US,10,4,2,3,1,1
766,2640,2031,1,4,1,1,1,2,14,DENVER,43,12,83000,1,8:30,10:40,02:10,130,1,9,1,1,1,2,2,2,1,0,3,3,3,3,6,6,6,6,6,5,0,4,4,4,6,4,4,4,4,3,2,,,,,5,4,4,2,3,CO,80203,US,10,4,2,4,1,1
766,2641,2032,1,4,1,1,1,2,14,DENVER,43,12,83000,1,8:30,10:40,02:10,130,3,1,1,2,2,0,0,3,1,5,6,4,5,6,5,6,6,5,6,6,5,6,4,5,6,6,6,6,4,5,2,,,,,9,5,5,2,1,CA,95401,US,7,5,2,3,1,1
766,2642,2033,1,4,1,1,1,2,14,DENVER,43,12,74000,1,7:40,10:40,03:00,180,3,7,1,2,1,2,2,1,1,6,3,6,0,4,6,6,6,6,6,6,6,6,3,4,6,6,6,6,6,5,2,,,,,2,5,5,2,1,CA,94519,US,5,7,1,2,1,1
766,2643,2034,1,4,1,1,1,2,14,DENVER,43,12,84500,1,8:45,10:40,01:55,115,2,4,1,2,2,2,2,1,1,6,6,6,5,5,5,6,6,6,6,6,6,6,5,5,6,6,6,6,5,5,2,,,,,5,4,5,2,3,,,INDIA,16,4,1,1,1,1
766,2644,2035,1,4,1,1,1,2,14,DENVER,43,12,83000,1,8:30,10:40,02:10,130,1,5,2,2,2,2,2,2,1,4,6,6,5,5,5,6,4,6,6,5,6,6,5,4,6,5,6,6,4,4,1,0,,,,14,5,5,2,2,CA,000000Z95618,US,10,3,1,1,1,1
766,2645,2036,1,4,1,1,1,2,14,DENVER,43,12,90000,1,9:00,10:40,01:40,100,3,2,2,2,2,2,2,2,1,6,6,6,5,5,5,6,6,6,6,6,6,6,4,5,6,6,6,6,6,5,2,,,,,1,5,4,2,1,CA,94611,US,3,3,2,2,1,1
766,2646,2037,1,4,1,1,1,2,14,DENVER,43,12,90000,1,9:00,10:40,01:40,100,8,2,1,2,2,1,2,1,2,3,3,3,3,3,3,3,3,4,3,6,6,6,3,4,6,6,6,3,2,3,2,,,,,14,5,5,2,3,CO,80401,US,10,2,2,0,1,1
766,2647,2038,1,4,1,1,1,2,14,DENVER,43,12,83000,1,8:30,10:40,02:10,130,2,6,1,1,2,2,1,1,2,6,4,4,4,6,2,2,2,6,6,6,6,6,3,5,6,6,6,6,3,5,2,,,,,5,5,5,2,3,CO,80122,US,10,7,2,2,1,1
766,2648,2039,1,4,1,1,1,2,14,DENVER,43,12,90000,1,9:00,10:40,01:40,100,2,1,2,2,2,2,2,2,2,0,6,0,6,6,6,6,0,0,0,6,6,6,0,5,0,0,6,6,4,5,2,,,,,1,5,1,0,1,CA,94555,US,3,5,2,2,1,1
766,2649,2040,1,4,1,1,1,2,14,DENVER,43,12,84500,1,8:45,10:40,01:55,115,2,4,2,2,2,2,2,1,2,5,4,4,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,,,,,5,5,5,2,3,MN,55901,US,11,3,2,2,1,1
766,2650,2041,1,4,1,1,1,2,14,DENVER,43,12,73000,1,7:30,10:40,03:10,190,2,8,1,1,0,1,2,1,2,4,4,4,4,4,4,4,4,0,0,0,0,0,4,5,5,5,5,5,5,5,2,,,,,12,5,5,2,2,CA,93907,US,10,5,2,3,1,1
766,2651,2042,1,4,1,1,1,2,14,DENVER,43,12,90000,1,9:00,10:40,01:40,100,3,2,2,2,2,2,2,2,2,4,6,3,4,3,4,3,3,4,6,6,3,3,4,3,6,6,3,4,4,5,3,,,,,7,5,5,2,1,CA,94043,US,4,1,2,4,1,1
766,2652,2043,1,4,1,1,1,2,14,DENVER,43,12,90000,1,9:00,10:40,01:40,100,2,2,1,2,1,2,2,1,2,6,6,6,6,6,6,6,6,4,6,6,6,6,4,3,6,6,6,6,4,0,2,,,,,12,5,5,2,3,CO,80229,US,10,7,2,0,1,1
766,2653,2044,1,4,1,1,1,2,14,DENVER,43,12,60000,1,6:00,10:40,04:40,280,3,2,2,2,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,2,,,,,5,5,5,2,1,CA,94806,US,5,2,2,3,1,1
766,2654,2045,1,4,1,1,1,2,14,DENVER,43,12,84000,1,8:40,10:40,02:00,120,3,2,1,0,0,2,2,1,2,6,6,3,4,6,4,6,6,4,6,6,6,6,4,4,6,6,6,6,6,4,2,,,,,7,5,4,2,1,CA,95020,US,4,5,1,4,1,1
766,2655,2046,1,4,1,1,1,2,14,DENVER,43,12,91600,1,9:16,10:40,01:24,84,1,2,1,2,1,2,2,4,2,3,2,3,4,3,3,6,6,3,2,2,6,1,1,4,6,3,3,3,4,3,2,,,,,7,3,1,1,3,CO,80210,US,10,7,1,0,1,1
767,1376,2005,1,2,4,4,2,1,28,MEXICO CITY,100,12,103000,1,10:30,12:48,02:18,138,1,4,1,2,1,1,2,4,1,6,6,4,4,4,4,6,6,4,5,6,6,6,4,5,5,6,6,4,4,3,1,4,3,,,5,5,5,2,1,CA,94109,US,1,7,2,4,1,1
767,1377,2006,1,2,4,4,2,1,28,MEXICO CITY,100,12,91500,1,9:15,12:48,03:33,213,1,2,2,1,1,2,2,3,1,4,4,4,4,4,4,6,6,6,6,6,6,6,0,4,6,6,6,4,4,3,2,,,,,5,3,4,1,3,,,,99,4,1,2,1,2
767,1378,2007,1,2,4,4,2,1,28,MEXICO CITY,100,12,91600,1,9:16,12:48,03:32,212,2,3,1,2,1,2,2,1,1,5,5,5,4,5,5,6,6,6,6,6,6,6,4,5,6,6,6,6,5,5,2,,,,,11,4,6,2,4,OR,98674,US,10,4,1,2,1,2
767,1379,2008,1,2,4,4,2,1,28,MEXICO CITY,100,12,93000,1,9:30,12:48,03:18,198,3,2,1,2,2,2,2,1,1,6,6,6,5,5,5,6,6,6,6,6,6,6,5,5,6,6,6,6,5,5,2,,,,,8,5,5,2,1,CA,95687,US,8,6,1,2,1,2
767,1380,2009,1,2,4,4,2,1,28,MEXICO CITY,100,12,100000,1,10:00,12:48,02:48,168,1,3,2,2,1,2,2,2,1,6,6,6,4,4,4,6,6,6,6,6,6,6,4,4,6,6,6,6,4,4,2,,,,,11,5,6,2,4,,,MEXICO,13,6,1,0,1,2
767,1381,2010,1,2,4,4,2,1,28,MEXICO CITY,100,12,93000,1,9:30,12:48,03:18,198,2,5,2,2,2,2,2,4,1,6,6,6,4,4,4,6,6,6,6,6,6,6,4,4,6,6,6,6,4,5,2,,,,,12,5,4,2,3,NV,89506,US,10,7,1,0,1,2
767,1382,2011,1,2,4,4,2,1,28,MEXICO CITY,100,12,93000,1,9:30,12:48,03:18,198,3,3,2,2,2,2,2,1,1,5,3,5,3,5,4,6,6,6,6,6,6,6,3,5,6,6,6,6,5,5,2,,,,,11,3,5,1,4,OR,97206,US,10,3,2,1,1,2
767,1383,2012,1,2,4,4,2,1,28,MEXICO CITY,100,12,92500,1,9:25,12:48,03:23,203,3,3,2,1,2,2,2,2,1,5,6,5,5,5,5,6,6,6,6,6,6,6,4,5,6,6,6,6,5,5,2,,,,,11,5,6,2,4,OR,97365,US,10,4,1,0,1,2
767,1384,2013,1,2,4,4,2,1,28,MEXICO CITY,100,12,93000,1,9:30,12:48,03:18,198,3,2,1,1,1,2,2,3,1,3,6,3,5,5,5,6,6,6,6,6,6,6,4,5,6,6,6,6,5,5,2,,,,,5,5,5,2,1,CA,,US,1,2,1,0,1,2
767,1385,2014,1,2,4,4,2,1,28,MEXICO CITY,100,12,93000,1,9:30,12:48,03:18,198,1,3,2,1,1,2,2,2,1,5,4,4,4,4,5,4,4,6,6,6,6,6,5,5,6,6,6,6,5,5,2,,,,,11,5,6,2,4,,,MEXICO,13,5,1,0,1,2
767,1386,2015,1,2,4,4,2,1,28,MEXICO CITY,100,12,90000,1,9:00,12:48,03:48,228,2,3,1,1,2,2,2,2,1,6,6,6,4,4,4,6,6,6,6,6,6,6,5,5,6,6,6,6,5,5,2,,,,,11,4,4,2,4,QUINTANA ROO,,MEXICO,13,7,2,0,1,2
767,1387,2016,1,2,4,4,2,1,28,MEXICO CITY,100,12,83000,1,8:30,12:48,04:18,258,1,3,2,1,2,2,2,1,1,2,2,4,5,5,3,6,6,6,6,6,6,6,4,5,6,6,6,6,5,5,2,,,,,11,5,6,2,4,QUINTANA ROO,,MEXICO,13,2,2,0,1,2
767,1388,2017,1,2,4,4,2,1,28,MEXICO CITY,100,12,93000,1,9:30,12:48,03:18,198,1,3,1,1,0,2,2,1,2,3,6,6,3,3,3,1,0,6,6,6,6,6,1,3,6,6,6,6,6,3,2,,,,,11,3,3,1,4,,,AUSTRALIA,19,3,1,2,1,1
767,1389,2018,1,2,4,4,2,1,28,MEXICO CITY,100,12,90000,1,9:00,12:48,03:48,228,1,3,0,2,2,0,0,2,2,6,3,3,4,4,4,4,4,0,0,0,0,0,4,5,0,0,0,5,5,4,2,,,,,11,0,3,2,4,QUINTANA ROO,,MEXICO,13,5,1,2,1,2
767,1390,2019,1,2,4,4,2,1,28,MEXICO CITY,100,12,92000,1,9:20,12:48,03:28,208,2,2,1,2,1,2,1,3,2,3,1,3,3,3,3,3,3,5,5,5,5,5,4,5,5,5,5,5,5,4,1,5,,,,5,5,5,2,1,CA,94115,US,1,2,1,0,1,2
767,1391,2020,1,2,4,4,2,1,28,MEXICO CITY,100,12,90000,1,9:00,12:48,03:48,228,1,3,1,2,2,1,2,2,2,0,4,3,4,4,4,4,4,0,0,0,0,0,4,5,0,5,0,5,5,3,2,,,,,11,5,4,2,4,JALISCO,,MEXICO,13,3,1,3,1,2
767,1392,2021,1,2,4,4,2,1,28,MEXICO CITY,100,12,93000,1,9:30,12:48,03:18,198,1,3,1,1,1,2,2,2,2,4,3,3,4,4,5,5,5,6,6,6,6,6,5,5,6,6,6,5,5,4,2,,,,,11,6,4,2,4,QUINTANA ROO,,MEXICO,13,4,1,4,1,2
767,1393,2022,1,2,4,4,2,1,28,MEXICO CITY,100,12,100000,1,10:00,12:48,02:48,168,1,5,1,1,1,2,2,1,2,4,4,4,4,4,4,4,0,5,5,5,5,5,5,4,4,5,5,5,4,5,2,,,,,7,5,3,2,0,,,,99,4,1,2,1,2
767,1394,2023,1,2,4,4,2,1,28,MEXICO CITY,100,12,100000,1,10:00,12:48,02:48,168,1,4,1,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,12,0,0,0,3,QUINTANA ROO,,MEXICO,13,6,1,1,1,2
767,1395,2024,1,2,4,4,2,1,28,MEXICO CITY,100,12,91500,1,9:15,12:48,03:33,213,3,3,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,,,,,11,3,0,2,4,OR,91305,US,10,4,1,2,1,2
767,1396,2025,1,2,4,4,2,1,28,MEXICO CITY,100,12,90500,1,9:05,12:48,03:43,223,1,3,2,1,1,2,2,2,2,4,5,5,5,5,5,5,5,6,6,6,6,6,5,5,6,6,6,5,5,5,2,,,,,11,5,5,0,4,JALISCO,,MEXICO,13,4,1,2,1,2
767,1397,2026,1,2,4,4,2,1,28,MEXICO CITY,100,12,N,1,N,12:48,N,N,1,3,1,1,0,1,2,3,2,4,5,4,5,0,3,3,3,4,3,3,4,2,4,3,4,3,4,4,5,5,1,5,,,,11,4,4,2,4,,,CHINA,16,3,1,2,1,3
768,1535,1990,1,4,6,4,2,2,19,FRANKFURT,101,12,113000,1,11:30,14:15,02:45,165,1,9,1,2,2,2,2,2,1,6,6,6,5,5,5,6,6,6,6,6,6,4,5,5,6,6,6,6,5,5,2,,,,,5,5,5,2,3,,,POLAND,15,3,1,0,1,1
768,1536,1991,1,4,6,4,2,2,19,FRANKFURT,101,12,110000,1,11:00,14:15,03:15,195,1,4,1,2,2,2,2,2,1,6,6,6,4,3,3,6,6,6,6,6,6,6,4,4,6,6,6,6,4,4,2,,,,,5,2,3,1,3,,,GERMANY,15,3,1,2,1,1
768,1537,1992,1,4,6,4,2,2,19,FRANKFURT,101,12,103000,1,10:30,14:15,03:45,225,1,1,1,1,1,2,2,3,1,6,5,5,5,5,5,6,6,5,5,6,6,6,5,5,5,6,6,5,5,5,1,5,3,,,1,5,5,2,2,CA,95228,US,10,4,1,0,1,1
768,1538,1993,1,4,6,4,2,2,19,FRANKFURT,101,12,110000,1,11:00,14:15,03:15,195,2,4,1,1,1,1,1,1,1,5,3,3,4,5,4,4,4,4,4,6,6,6,4,5,6,6,6,5,5,5,2,,,,,5,5,5,2,3,CA,92672,US,10,7,2,4,1,1
768,1539,1994,1,4,6,4,2,2,19,FRANKFURT,101,12,100000,1,10:00,14:15,04:15,255,2,9,1,1,1,2,2,1,1,3,3,3,4,4,4,4,4,5,5,5,6,3,4,5,6,5,4,4,5,5,2,,,,,7,3,2,2,3,,,FRANCE,15,2,1,1,1,1
768,1540,1995,1,4,6,4,2,2,19,FRANKFURT,101,12,120000,2,12:00,14:15,02:15,135,1,6,1,1,2,2,2,1,1,6,6,2,2,3,4,6,6,6,6,6,6,6,3,5,6,6,6,6,6,5,2,,,,,5,3,4,2,3,,,BELGIUM,15,4,1,0,1,1
768,1541,1996,1,4,6,4,2,2,19,FRANKFURT,101,12,110000,1,11:00,14:15,03:15,195,1,7,1,2,2,2,2,1,1,6,1,6,4,5,5,6,6,6,6,6,6,6,4,4,6,6,6,6,4,4,2,,,,,7,4,1,1,3,,,INDIA,16,4,1,0,1,1
768,1542,1997,1,4,6,4,2,2,19,FRANKFURT,101,12,103000,1,10:30,14:15,03:45,225,1,1,1,2,2,2,2,3,1,6,6,6,5,5,6,6,6,6,6,6,6,6,5,5,6,6,6,6,5,4,2,,,,,30,5,5,2,3,,,,99,7,1,1,1,2
768,1543,1998,1,4,6,4,2,2,19,FRANKFURT,101,12,123000,2,12:30,14:15,01:45,105,1,3,2,2,2,2,2,3,1,6,5,5,4,5,4,6,6,6,6,6,6,6,4,5,6,6,6,4,4,4,2,,,,,11,4,6,2,4,CA,92064,US,10,5,2,4,1,2
768,1544,1999,1,4,6,4,2,2,19,FRANKFURT,101,12,90000,1,9:00,14:15,05:15,315,1,3,2,2,2,2,2,2,2,3,6,6,4,4,4,6,6,6,6,6,6,6,4,3,6,6,6,3,3,4,2,,,,,11,4,3,2,4,NM,87015,US,10,5,1,0,1,1
768,1545,2000,1,4,6,4,2,2,19,FRANKFURT,101,12,110000,1,11:00,14:15,03:15,195,2,1,1,0,1,1,2,0,2,5,4,4,4,4,4,3,6,4,1,6,6,6,4,3,6,6,6,3,3,4,0,,,,,6,5,4,2,1,CA,94403,US,2,7,1,0,1,1
768,1546,2001,1,4,6,4,2,2,19,FRANKFURT,101,12,113000,1,11:30,14:15,02:45,165,1,7,1,1,2,2,2,1,2,4,6,6,4,4,4,6,6,6,6,6,6,6,4,4,6,6,6,6,4,4,1,2,12,,,5,5,5,2,3,,,SWITZERLAND,15,5,1,3,1,1
768,1547,2002,1,4,6,4,2,2,19,FRANKFURT,101,12,103000,1,10:30,14:15,03:45,225,1,6,1,2,1,1,2,4,2,6,2,2,3,5,4,3,3,2,3,6,4,6,3,4,6,6,6,3,3,4,2,,,,,7,4,4,2,1,CA,95051,US,4,3,1,4,1,1
768,1548,2003,1,4,6,4,2,2,19,FRANKFURT,101,12,113000,1,11:30,14:15,02:45,165,1,9,1,1,2,2,2,2,2,3,4,3,4,4,5,4,4,4,6,4,6,4,4,5,6,4,4,4,4,5,2,,,,,7,5,5,2,3,,,SWEDEN,15,3,1,2,1,1
768,1549,2004,1,4,6,4,2,2,19,FRANKFURT,101,12,110500,1,11:05,14:15,03:10,190,1,4,1,2,2,1,2,1,2,6,6,3,5,5,5,6,6,6,6,6,6,6,4,5,6,6,6,6,5,5,2,,,,,5,6,3,2,3,,,LATVIA,15,3,1,1,1,1
769,3402,3763,1,3,4,4,2,2,2,TORONTO,2,12,80000,1,8:00,11:10,03:10,190,1,4,2,1,2,2,2,1,1,3,6,2,3,4,4,6,6,4,6,6,6,6,4,5,6,6,6,6,3,5,2,,,,,5,5,5,2,3,,,DENMARK,15,4,1,4,1,1
769,3403,3764,1,3,4,4,2,2,2,TORONTO,2,12,84500,1,8:45,11:10,02:25,145,3,2,1,1,1,2,2,1,1,4,4,4,5,5,4,6,4,5,6,6,6,6,4,5,6,6,6,4,6,5,2,,,,,8,5,5,2,1,CA,,US,3,5,2,0,1,1
769,3404,3765,1,3,4,4,2,2,2,TORONTO,2,12,83500,1,8:35,11:10,02:35,155,1,4,1,1,1,1,2,1,1,3,4,3,3,5,4,4,6,6,6,6,6,6,4,5,0,0,0,5,3,5,2,,,,,6,4,4,2,3,ON,,CANADA,13,5,1,2,1,1
769,3405,3766,1,3,4,4,2,2,2,TORONTO,2,12,N,1,N,11:10,N,N,1,9,1,1,1,2,2,3,1,4,3,4,2,4,4,6,6,4,5,5,6,5,4,5,3,5,5,4,5,4,2,,,,,5,3,3,2,3,,,,99,4,1,0,1,1
769,3406,3767,1,3,4,4,2,2,2,TORONTO,2,12,80000,1,8:00,11:10,03:10,190,2,2,1,2,1,2,2,2,1,6,3,6,4,4,5,5,5,5,6,6,6,6,4,4,6,6,6,6,5,5,2,,,,,5,5,3,2,1,CA,94014,US,2,7,1,3,1,1
